REGION,TIMESLICE,TECHNOLOGY,MODE_OF_OPERATION,YEAR,VALUE
"REGION1","S04B3","SEWIONPH3",1,2033,37.8369360090504
"REGION1","S04B3","SEWIONPH3",1,2034,33.319743788952
"REGION1","S04B3","SEWIONPH3",1,2035,28.3530597507648
"REGION1","S04B3","SEWIONPH3",1,2036,21.7891308165552
"REGION1","S04B3","SEWIONPH3",1,2037,15.8338549384704
"REGION1","S04B3","SEWIONPH3",1,2038,8.42555216766456
"REGION1","S04B3","SEWIONPN3",1,2015,5.85928730548368
"REGION1","S04B3","SEWIONPN3",1,2016,5.85928730548368
"REGION1","S04B3","SEWIONPN3",1,2017,5.85928730548368
"REGION1","S04B3","SEWIONPN3",1,2018,5.85928730548368
"REGION1","S04B3","SEWIONPN3",1,2019,5.85928730548368
"REGION1","S04B3","SEWIONPN3",1,2020,5.85928730548368
"REGION1","S04B3","SEWIONPN3",1,2021,5.85928730548368
"REGION1","S04B3","SEWIONPN3",1,2022,5.85928730548368
"REGION1","S04B3","SEWIONPN3",1,2023,5.85928730548368
"REGION1","S04B3","SEWIONPN3",1,2024,5.85928730548368
"REGION1","S04B3","SEWIONPN3",1,2025,5.85928730548368
"REGION1","S04B3","SEWIONPN3",1,2026,5.85928730548368
"REGION1","S04B3","SEWIONPN3",1,2027,5.85928730548368
"REGION1","S04B3","SEWIONPN3",1,2028,5.85928730548368
"REGION1","S04B3","SEWIONPN3",1,2029,5.85928730548368
"REGION1","S04B3","SEWIONPN3",1,2030,24.3058920734837
"REGION1","S04B3","SEWIONPN3",1,2031,33.624639957321
"REGION1","S04B3","SEWIONPN3",1,2032,38.5535563601168
"REGION1","S04B3","SEWIONPN3",1,2033,44.5420025700818
"REGION1","S04B3","SEWIONPN3",1,2034,51.6978014789495
"REGION1","S04B3","SEWIONPN3",1,2035,70.1444062469495
"REGION1","S04B3","SEWIONPN3",1,2036,80.5595114840083
"REGION1","S04B3","SEWIONPN3",1,2037,91.0115555594462
"REGION1","S04B3","SEWIONPN3",1,2038,103.897400929752
"REGION1","S04B3","SEWIONPN3",1,2039,122.344005697752
"REGION1","S04B3","SEWIONPN3",1,2040,134.931323160269
"REGION1","S04B3","SEWIONPN3",1,2041,153.377927928269
"REGION1","S04B3","SEWIONPN3",1,2042,164.728296209385
"REGION1","S04B3","SEWIONPN3",1,2043,183.174900977385
"REGION1","S04B3","SEWIONPN3",1,2044,199.14140893809
"REGION1","S04B3","SEWIONPN3",1,2045,217.58801370609
"REGION1","S04B3","SEWIONPN3",1,2046,222.10347752086
"REGION1","S04B3","SEWIONPN3",1,2047,226.623497710785
"REGION1","S04B3","SEWIONPN3",1,2048,231.148074374281
"REGION1","S04B3","SEWIONPN3",1,2049,235.677534852593
"REGION1","S04B3","SEWIONPN3",1,2050,240.13394981156
"REGION1","S04B3","SEWIONPN3",1,2051,242.67927384447
"REGION1","S04B3","SEWIONPN3",1,2052,245.216300737599
"REGION1","S04B3","SEWIONPN3",1,2053,247.74678487234
"REGION1","S04B3","SEWIONPN3",1,2054,252.790988714318
"REGION1","S04B3","SEWIONPN3",1,2055,252.790988714318
"REGION1","S04B3","SEWIONPN3",1,2056,255.099668565496
"REGION1","S04B3","SEWIONPN3",1,2057,257.397852926694
"REGION1","S04B3","SEWIONPN3",1,2058,264.468026398038
"REGION1","S04B3","SEWIONPN3",1,2059,269.511746017482
"REGION1","S04B3","SEWIONPN3",1,2060,269.511746017482
"REGION1","S04B3","SEWS00X00",1,2015,46.3043663910432
"REGION1","S04B3","SEWS00X00",1,2016,45.1170473793235
"REGION1","S04B3","SEWS00X00",1,2018,42.7425346439971
"REGION1","S04B3","SEWS00X00",1,2020,40.3678966205578
"REGION1","S04B3","SEWS00X00",1,2022,35.4627207663725
"REGION1","S04B3","SEWS00X00",1,2023,35.1464995951603
"REGION1","S04B3","SEWS00X00",1,2024,108.677967639883
"REGION1","S04B3","SEWS00X00",1,2025,128.470415416335
"REGION1","S04B3","SEWS00X00",1,2026,132.047886870764
"REGION1","S04B3","SEWS00X00",1,2027,199.234361996935
"REGION1","S04B3","SEWS00X00",1,2028,189.706693815057
"REGION1","S04B3","SEWS00X00",1,2029,191.735829511469
"REGION1","S04B3","SEWS00X00",1,2030,233.788031990938
"REGION1","S04B3","SEWS00X00",1,2031,229.292777578979
"REGION1","S04B3","SEWS00X00",1,2032,228.04388000382
"REGION1","S04B3","SEWS00X00",1,2033,226.071009215221
"REGION1","S04B3","SEWS00X00",1,2034,223.999285331603
"REGION1","S04B3","SEWS00X00",1,2035,220.867807024581
"REGION1","S04B3","SEWS00X00",1,2036,219.647893669832
"REGION1","S04B3","SEWS00X00",1,2037,218.427980315083
"REGION1","S04B3","SEWS00X00",1,2038,90.1954498275532
"REGION1","S04B3","SEWS00X00",1,2039,51.890748134747
"REGION1","S04B3","SEWS00X00",1,2040,51.8413216619525
"REGION1","S04B3","SEWS00X00",1,2041,37.9956001389925
"REGION1","S04B3","SEWS00X00",1,2042,206.245708215986
"REGION1","S04B3","SEWS00X00",1,2043,206.245708215986
"REGION1","S04B3","SEWS00X00",1,2044,40.5905530365396
"REGION1","S04B3","SEWS00X00",1,2045,206.245708215986
"REGION1","S04B3","SEWS00X00",1,2046,51.1168518506465
"REGION1","S04B3","SEWS00X00",1,2047,49.7134772246948
"REGION1","S04B3","SEWS00X00",1,2048,79.4814940364919
"REGION1","S04B3","SEWS00X00",1,2049,49.7281917592184
"REGION1","S04B3","SEWS00X00",1,2050,44.1111771741873
"REGION1","S04B3","SEWS00X00",1,2051,45.4062221127888
"REGION1","S04B3","SEWS00X00",1,2052,43.0901953040589
"REGION1","S04B3","SEWS00X00",1,2053,41.331985132438
"REGION1","S04B3","SEWS00X00",1,2054,175.595645803411
"REGION1","S04B3","SEWS00X00",1,2055,172.609932682126
"REGION1","S04B3","SEWS00X00",1,2056,169.331362532197
"REGION1","S04B3","SEWS00X00",1,2057,47.2495155485842
"REGION1","S04B3","SEWS00X00",1,2058,47.9223923242475
"REGION1","S04B3","SEWS00X00",1,2059,40.8243435272233
"REGION1","S04B3","SEWS00X00",1,2060,156.824224552838
"REGION1","S04B3","SEWSCHPH2",1,2015,12.399513696
"REGION1","S04B3","SEWSCHPH2",1,2016,12.399513696
"REGION1","S04B3","SEWSCHPH2",1,2018,12.399513696
"REGION1","S04B3","SEWSCHPH2",1,2020,12.399513696
"REGION1","S04B3","SEWSCHPH2",1,2022,11.075001696
"REGION1","S04B3","SEWSCHPH2",1,2023,11.075001696
"REGION1","S04B3","SEWSCHPH2",1,2024,10.065849696
"REGION1","S04B3","SEWSCHPH2",1,2025,7.886712096
"REGION1","S04B3","SEWSCHPH2",1,2027,7.886712096
"REGION1","S04B3","SEWSCHPH2",1,2028,6.454977696
"REGION1","S04B3","SEWSCHPH2",1,2029,5.540433696
"REGION1","S04B3","SEWSCHPH2",1,2031,4.24272729600001
"REGION1","S04B3","SEWSCHPH2",1,2032,4.242727296
"REGION1","S04B3","SEWSCHPH2",1,2034,3.6991728
"REGION1","S04B3","SEWSCHPH2",1,2035,3.027456
"REGION1","S04B3","SEWSCHPH2",1,2036,3.027456
"REGION1","S04B3","SEWSCHPH2",1,2037,3.027456
"REGION1","S04B3","SEWSCHPH2",1,2038,1.766016
"REGION1","S04B3","SEWSSTPH1",1,2015,0.1292976
"REGION1","S04B3","SEWSSTPH1",1,2016,0.1292976
"REGION1","S04B3","SEWSSTPH1",1,2018,0.1292976
"REGION1","S04B3","SEWSSTPH1",1,2022,0.1292976
"REGION1","S04B3","SEWSSTPH1",1,2023,0.1292976
"REGION1","S04B3","SEWSSTPH1",1,2024,27.3779099166192
"REGION1","S04B3","SEWSSTPH1",1,2025,36.9665647552901
"REGION1","S04B3","SEWSSTPH1",1,2026,47.0001590559114
"REGION1","S04B3","SEWSSTPH1",1,2027,53.6203000594467
"REGION1","S04B3","SEWSSTPH1",1,2028,60.9790149749179
"REGION1","S04B3","SEWSSTPH1",1,2029,62.9221045946919
"REGION1","S04B3","SEWSSTPH1",1,2030,78.5026353727397
"REGION1","S04B3","SEWSSTPH1",1,2031,78.5026353727397
"REGION1","S04B3","SEWSSTPH1",1,2032,78.5026353727397
"REGION1","S04B3","SEWSSTPH1",1,2033,78.5026353727397
"REGION1","S04B3","SEWSSTPH1",1,2034,78.5026353727397
"REGION1","S04B3","SEWSSTPH1",1,2035,78.5026353727397
"REGION1","S04B3","SEWSSTPH1",1,2036,78.5026353727396
"REGION1","S04B3","SEWSSTPH1",1,2037,78.5026353727397
"REGION1","S04B3","SEWSSTPH1",1,2038,32.0721429563643
"REGION1","S04B3","SEWSSTPH1",1,2039,19.6095337218453
"REGION1","S04B3","SEWSSTPH1",1,2040,19.6996943516642
"REGION1","S04B3","SEWSSTPH1",1,2041,14.4383222774883
"REGION1","S04B3","SEWSSTPH1",1,2042,78.3733377727397
"REGION1","S04B3","SEWSSTPH1",1,2043,78.3733377727396
"REGION1","S04B3","SEWSSTPH1",1,2044,15.4244039841234
"REGION1","S04B3","SEWSSTPH1",1,2045,78.3733377727397
"REGION1","S04B3","SEWSSTPH1",1,2046,19.4243959334873
"REGION1","S04B3","SEWSSTPH1",1,2047,18.8911137889385
"REGION1","S04B3","SEWSSTPH1",1,2048,30.2029556526847
"REGION1","S04B3","SEWSSTPH1",1,2049,18.8967053098209
"REGION1","S04B3","SEWSSTPH1",1,2050,16.7622406212949
"REGION1","S04B3","SEWSSTPH1",1,2051,17.2543575011167
"REGION1","S04B3","SEWSSTPH1",1,2052,16.3742676658353
"REGION1","S04B3","SEWSSTPH1",1,2053,15.7061480678672
"REGION1","S04B3","SEWSSTPH1",1,2054,66.7263187147692
"REGION1","S04B3","SEWSSTPH1",1,2055,65.5917481825087
"REGION1","S04B3","SEWSSTPH1",1,2056,64.3458920238781
"REGION1","S04B3","SEWSSTPH1",1,2057,17.9548087265385
"REGION1","S04B3","SEWSSTPH1",1,2058,18.2105017990133
"REGION1","S04B3","SEWSSTPH1",1,2059,15.5132443350471
"REGION1","S04B3","SEWSSTPH1",1,2060,59.5931814928059
"REGION1","S04B3","SEstCO001",1,2015,0.873588910557819
"REGION1","S04B3","SEstCO001",1,2016,3.38285072418479
"REGION1","S04B3","SEstCO001",1,2018,1.22576547778163
"REGION1","S04B3","SEstCO001",1,2019,0.0997285577042108
"REGION1","S04B3","SEstCO001",1,2020,3.63509247809245
"REGION1","S04B3","SEstCO001",1,2021,3.8
"REGION1","S04B3","SEstCO001",1,2022,2.56963756400854
"REGION1","S04B3","SEstCO001",1,2023,3.8
"REGION1","S04B3","SEstCO001",1,2024,3.8
"REGION1","S04B3","SEstCO001",1,2025,0.677828879461506
"REGION1","S04B3","SEstCO001",1,2026,2.3
"REGION1","S04B3","SEstCO001",1,2027,2.3
"REGION1","S04B3","SEstCO001",1,2028,2.3
"REGION1","S04B3","SEstCO001",1,2029,2.21370900134325
"REGION1","S04B3","SEstEA004",1,2025,0.33978259439396
"REGION1","S04B3","SEstEA004",1,2026,1.47356174670172
"REGION1","S04B3","SEstEA004",1,2027,1.47356174670172
"REGION1","S04B3","SEstEA004",1,2028,1.47356174670172
"REGION1","S04B3","SEstEA004",1,2029,1.70020626694262
"REGION1","S04B3","SEstEA004",1,2030,2.06745633399916
"REGION1","S04B3","SEstEA004",1,2031,3.77356174670173
"REGION1","S04B3","SEstEA004",1,2032,3.77356174670173
"REGION1","S04B3","SEstEA004",1,2033,3.77356174670173
"REGION1","S04B3","SEstEA004",1,2034,3.77356174670172
"REGION1","S04B3","SEstEA004",1,2035,3.77356174670173
"REGION1","S04B3","SEstEA004",1,2036,3.77356174670173
"REGION1","S04B3","SEstEA004",1,2037,3.77356174670173
"REGION1","S04B3","SEstEA004",1,2038,3.77356174670173
"REGION1","S04B3","SEstEA004",1,2039,3.77356174670173
"REGION1","S04B3","SEstEA004",1,2040,3.77356174670172
"REGION1","S04B3","SEstEA004",1,2041,3.77356174670173
"REGION1","S04B3","SEstEA004",1,2042,3.77356174670173
"REGION1","S04B3","SEstEA004",1,2043,3.77356174670172
"REGION1","S04B3","SEstEA004",1,2044,3.77356174670172
"REGION1","S04B3","SEstEA004",1,2045,3.77356174670172
"REGION1","S04B3","SEstEA004",1,2046,3.77356174670172
"REGION1","S04B3","SEstEA004",1,2047,3.77356174670172
"REGION1","S04B3","SEstEA004",1,2048,3.77356174670172
"REGION1","S04B3","SEstEA004",1,2049,3.77356174670172
"REGION1","S04B3","SEstEA004",1,2050,3.77356174670172
"REGION1","S04B3","SEstEA004",1,2051,3.77356174670172
"REGION1","S04B3","SEstEA004",1,2052,3.77356174670172
"REGION1","S04B3","SEstEA004",1,2053,3.77356174670172
"REGION1","S04B3","SEstEA004",1,2054,3.77356174670172
"REGION1","S04B3","SEstEA004",1,2055,3.77356174670172
"REGION1","S04B3","SEstEA004",1,2056,3.77356174670172
"REGION1","S04B3","SEstEA004",1,2057,3.77356174670172
"REGION1","S04B3","SEstEA004",1,2058,3.77356174670172
"REGION1","S04B3","SEstEA004",1,2059,3.77356174670172
"REGION1","S04B3","SEstEA004",1,2060,3.77356174670172
"REGION1","S04B3","SECK00X00",1,2015,10.8396884211531
"REGION1","S04B3","SECK00X00",1,2016,36.1874553026514
"REGION1","S04B3","SECK00X00",1,2018,12.5101624662393
"REGION1","S04B3","SECK00X00",1,2019,2.94166965992917
"REGION1","S04B3","SECK00X00",1,2020,38.9282506209357
"REGION1","S04B3","SECK00X00",1,2021,38.7828
"REGION1","S04B3","SECK00X00",1,2022,26.2257209782712
"REGION1","S04B3","SECK00X00",1,2023,38.7828
"REGION1","S04B3","SECK00X00",1,2024,40.70664
"REGION1","S04B3","SECK00X00",1,2025,8.59460088987918
"REGION1","S04B3","SECK00X00",1,2026,25.1598313424478
"REGION1","S04B3","SECK00X00",1,2027,25.1691833388005
"REGION1","S04B3","SECK00X00",1,2028,25.1785353351532
"REGION1","S04B3","SECK00X00",1,2029,24.3072013992152
"REGION1","S04B3","SECK00X00",1,2030,1.72343932785866
"REGION1","S04B3","SECK00X00",1,2031,1.73279132421137
"REGION1","S04B3","SECK00X00",1,2032,1.7421433205641
"REGION1","S04B3","SECK00X00",1,2033,1.75149531691683
"REGION1","S04B3","SECK00X00",1,2034,1.76084731326955
"REGION1","S04B3","SECK00X00",1,2035,1.77019930962227
"REGION1","S04B3","SECK00X00",1,2036,1.77955130597499
"REGION1","S04B3","SECK00X00",1,2037,1.78890330232771
"REGION1","S04B3","SECK00X00",1,2038,1.78890330232771
"REGION1","S04B3","SECK00X00",1,2039,1.78890330232771
"REGION1","S04B3","SECK00X00",1,2040,1.79908563615577
"REGION1","S04B3","SECK00X00",1,2041,1.80826207503103
"REGION1","S04B3","SECK00X00",1,2042,1.81761407138375
"REGION1","S04B3","SECK00X00",1,2043,1.82714162521394
"REGION1","S04B3","SECK00X00",1,2044,1.83631806408919
"REGION1","S04B3","SECK00X00",1,2045,1.84584561791938
"REGION1","S04B3","SECK00X00",1,2046,1.8551976142721
"REGION1","S04B3","SECK00X00",1,2047,1.86454961062482
"REGION1","S04B3","SECK00X00",1,2048,1.87390160697755
"REGION1","S04B3","SECK00X00",1,2049,1.88325360333027
"REGION1","S04B3","SECK00X00",1,2050,1.89260559968299
"REGION1","S04B3","SECK00X00",1,2051,1.90195759603571
"REGION1","S04B3","SECK00X00",1,2052,1.91130959238844
"REGION1","S04B3","SECK00X00",1,2053,1.92066158874115
"REGION1","S04B3","SECK00X00",1,2054,1.93001358509387
"REGION1","S04B3","SECK00X00",1,2055,1.9393655814466
"REGION1","S04B3","SECK00X00",1,2056,1.93001358509387
"REGION1","S04B3","SECK00X00",1,2057,1.92066158874115
"REGION1","S04B3","SECK00X00",1,2058,1.91130959238843
"REGION1","S04B3","SECK00X00",1,2059,1.90195759603571
"REGION1","S04B3","SECK00X00",1,2060,1.91418751033756
"REGION1","S04B3","SEOI00I00",1,2015,0.845642292403295
"REGION1","S04B3","SEOI00I00",1,2016,2.2349211458326
"REGION1","S04B3","SEOI00I00",1,2018,0.701628159482205
"REGION1","S04B3","SEOI00I00",1,2019,0.40268462642989
"REGION1","S04B3","SEOI00I00",1,2020,2.40919941162014
"REGION1","S04B3","SEOI00I00",1,2021,2.17512
"REGION1","S04B3","SEOI00I00",1,2022,1.47086054163849
"REGION1","S04B3","SEOI00I00",1,2023,2.17512
"REGION1","S04B3","SEOI00I00",1,2024,2.52072
"REGION1","S04B3","SEOI00I00",1,2025,0.689189133135812
"REGION1","S04B3","SEOI00I00",1,2026,1.61939988187685
"REGION1","S04B3","SEOI00I00",1,2027,1.62107988122165
"REGION1","S04B3","SEOI00I00",1,2028,1.62275988056645
"REGION1","S04B3","SEOI00I00",1,2029,1.57504691228013
"REGION1","S04B3","SEOI00I00",1,2030,0.309599879256047
"REGION1","S04B3","SEOI00I00",1,2031,0.311279878600846
"REGION1","S04B3","SEOI00I00",1,2032,0.312959877945647
"REGION1","S04B3","SEOI00I00",1,2033,0.314639877290448
"REGION1","S04B3","SEOI00I00",1,2034,0.316319876635248
"REGION1","S04B3","SEOI00I00",1,2035,0.317999875980048
"REGION1","S04B3","SEOI00I00",1,2036,0.319679875324848
"REGION1","S04B3","SEOI00I00",1,2037,0.321359874669649
"REGION1","S04B3","SEOI00I00",1,2038,0.321359874669649
"REGION1","S04B3","SEOI00I00",1,2039,0.321359874669649
"REGION1","S04B3","SEOI00I00",1,2040,0.323189036435169
